source,geo_id,geo_level,country_code,metric,x,n,share,lo,hi
claude_ai,KR-50,subregion,KR,success_rate,160.0,239.0,0.6694560669456067,0.6075489607379191,0.7260017982753638
claude_ai,KR-50,subregion,KR,work_share,141.0,239.0,0.5899581589958159,0.5266573860761739,0.6504127699432233
claude_ai,KW,country,KW,automation_share,182.0,437.0,0.41647597254004576,0.37117885820685254,0.46322878390314803
claude_ai,KW,country,KW,coursework_share,39.0,455.0,0.08571428571428572,0.06333419540881036,0.11503149767568763
claude_ai,KW,country,KW,success_rate,296.0,455.0,0.6505494505494506,0.6056435515571564,0.6929344326535165
claude_ai,KW,country,KW,work_share,191.0,455.0,0.4197802197802198,0.3752891446570982,0.46561455718684974
claude_ai,KW-FA,subregion,KW,automation_share,104.0,238.0,0.4369747899159664,0.3754531394827368,0.5004987232240928
claude_ai,KW-FA,subregion,KW,coursework_share,22.0,263.0,0.08365019011406843,0.055888232335732015,0.12340015448251519
claude_ai,KW-FA,subregion,KW,success_rate,169.0,263.0,0.6425855513307985,0.5829944621911997,0.6980711587614554
claude_ai,KW-FA,subregion,KW,work_share,109.0,263.0,0.4144486692015209,0.35655936069487154,0.47480126673353534
claude_ai,KZ,country,KZ,automation_share,850.0,1940.0,0.4381443298969072,0.41620922721990306,0.4603239223947569
claude_ai,KZ,country,KZ,coursework_share,532.0,2026.0,0.26258637709772953,0.24388713054529623,0.2821842633999259
claude_ai,KZ,country,KZ,success_rate,1484.0,2026.0,0.7324777887462981,0.7127751853347701,0.7513004351471435
claude_ai,KZ,country,KZ,work_share,678.0,2026.0,0.33464955577492594,0.31443216751269026,0.35549281579635217
claude_ai,KZ-71,subregion,KZ,automation_share,219.0,516.0,0.42441860465116277,0.3824850015213104,0.46746929224817646
claude_ai,KZ-71,subregion,KZ,coursework_share,146.0,529.0,0.27599243856332706,0.2396173973094721,0.3155975108358379
claude_ai,KZ-71,subregion,KZ,success_rate,379.0,529.0,0.7164461247637051,0.6765831081822851,0.7531881409093775
claude_ai,KZ-71,subregion,KZ,work_share,181.0,529.0,0.34215500945179583,0.3029931622563386,0.38359287006546217
claude_ai,KZ-75,subregion,KZ,automation_share,332.0,768.0,0.4322916666666667,0.39767737164805933,0.4675799557621243
claude_ai,KZ-75,subregion,KZ,coursework_share,187.0,800.0,0.23375,0.20573762485499586,0.2643072198009663
claude_ai,KZ-75,subregion,KZ,success_rate,581.0,800.0,0.72625,0.694325641085035,0.756011838338772
claude_ai,KZ-75,subregion,KZ,work_share,326.0,800.0,0.4075,0.37397049449968656,0.4419136299347791
claude_ai,LB,country,LB,automation_share,302.0,700.0,0.43142857142857144,0.39521065687923634,0.46839501803398276
claude_ai,LB,country,LB,coursework_share,127.0,714.0,0.17787114845938376,0.15156734929795965,0.20762275615148776
claude_ai,LB,country,LB,success_rate,497.0,714.0,0.696078431372549,0.6613653323651036,0.7286928643178414
claude_ai,LB,country,LB,work_share,340.0,714.0,0.47619047619047616,0.43978185731750813,0.5128539330852772
claude_ai,LB-BA,subregion,LB,automation_share,140.0,313.0,0.4472843450479233,0.39317058347682254,0.5026764265117648
claude_ai,LB-BA,subregion,LB,coursework_share,57.0,336.0,0.16964285714285715,0.1332987366113734,0.213455751361847
claude_ai,LB-BA,subregion,LB,success_rate,223.0,336.0,0.6636904761904762,0.6115752249263653,0.7121049837355525
claude_ai,LB-BA,subregion,LB,work_share,159.0,336.0,0.4732142857142857,0.4204322006536758,0.5266019470198285
claude_ai,LB-JL,subregion,LB,automation_share,139.0,306.0,0.4542483660130719,0.39937180142196094,0.5102594424135989
claude_ai,LB-JL,subregion,LB,coursework_share,60.0,322.0,0.18633540372670807,0.14759316441380743,0.23247371470782707
claude_ai,LB-JL,subregion,LB,success_rate,230.0,322.0,0.7142857142857143,0.6626425372223453,0.7608761295163399
claude_ai,LB-JL,subregion,LB,work_share,156.0,322.0,0.484472049689441,0.4303906277863726,0.5389196137543024
claude_ai,LK,country,LK,automation_share,1243.0,2390.0,0.5200836820083682,0.500037709797014,0.5400651942547829
claude_ai,LK,country,LK,coursework_share,718.0,2451.0,0.29294165646674825,0.27525903651151834,0.3112723307261885
claude_ai,LK,country,LK,success_rate,1702.0,2451.0,0.6944104447164423,0.6758805939591446,0.7123318267526438
claude_ai,LK,country,LK,work_share,1064.0,2451.0,0.43410852713178294,0.41460441887117816,0.45381886351087053
claude_ai,LK-1,subregion,LK,automation_share,1103.0,2135.0,0.5166276346604215,0.49541918567456006,0.5377763534434372
claude_ai,LK-1,subregion,LK,coursework_share,641.0,2189.0,0.29282777523983555,0.2741404961570263,0.31224093695697513
claude_ai,LK-1,subregion,LK,success_rate,1522.0,2189.0,0.6952946550936501,0.6756841333131725,0.71422091044375
claude_ai,LK-1,subregion,LK,work_share,950.0,2189.0,0.43398812243033347,0.4133588895523609,0.4548486453648898
claude_ai,LT,country,LT,automation_share,486.0,1106.0,0.4394213381555154,0.41043016621378564,0.4688318834336595
claude_ai,LT,country,LT,coursework_share,85.0,1147.0,0.07410636442894507,0.06032730342130434,0.09072875850763532
claude_ai,LT,country,LT,success_rate,789.0,1147.0,0.6878814298169137,0.6604759031583104,0.7140326304226794
claude_ai,LT,country,LT,work_share,516.0,1147.0,0.44986922406277247,0.42129358616669743,0.4787795429242218
claude_ai,LT-VL,subregion,LT,automation_share,342.0,794.0,0.43073047858942065,0.39670188990981237,0.4654261314919295
claude_ai,LT-VL,subregion,LT,coursework_share,61.0,825.0,0.07393939393939394,0.057990350539842764,0.09383793607125399
claude_ai,LT-VL,subregion,LT,success_rate,576.0,825.0,0.6981818181818182,0.6659978081120701,0.7285287214443615
claude_ai,LT-VL,subregion,LT,work_share,377.0,825.0,0.45696969696969697,0.42325478458857524,0.491083491868591
claude_ai,LU,country,LU,automation_share,223.0,516.0,0.4321705426356589,0.39008380493632655,0.4752597920362898
claude_ai,LU,country,LU,coursework_share,22.0,520.0,0.04230769230769231,0.028102762817459857,0.06322560820156574
claude_ai,LU,country,LU,success_rate,380.0,520.0,0.7307692307692307,0.6910545129562792,0.7670992495551365
claude_ai,LU,country,LU,work_share,291.0,520.0,0.5596153846153846,0.5166634144513552,0.6016929741974272
claude_ai,LU-LU,subregion,LU,automation_share,192.0,441.0,0.43537414965986393,0.38985389972285606,0.482010602158263
claude_ai,LU-LU,subregion,LU,coursework_share,18.0,444.0,0.04054054054054054,0.025795084147823274,0.06316851369569997
claude_ai,LU-LU,subregion,LU,success_rate,324.0,444.0,0.7297297297297297,0.686580471313618,0.7689377297646203
claude_ai,LU-LU,subregion,LU,work_share,255.0,444.0,0.5743243243243243,0.5278879822606954,0.619485553382264
claude_ai,LV,country,LV,automation_share,293.0,698.0,0.4197707736389685,0.3836947043492478,0.4567251282739538
claude_ai,LV,country,LV,coursework_share,63.0,712.0,0.08848314606741572,0.0697700460303289,0.11161309795012712
claude_ai,LV,country,LV,success_rate,512.0,713.0,0.7180925666199158,0.6839657677427723,0.7498818214596401
claude_ai,LV,country,LV,work_share,325.0,712.0,0.45646067415730335,0.4202043457303376,0.493184314554284
claude_ai,LV-RIX,subregion,LV,automation_share,289.0,689.0,0.41944847605224966,0.38314735049898535,0.4566428699496713
claude_ai,LV-RIX,subregion,LV,coursework_share,62.0,703.0,0.08819345661450925,0.0694064209574915,0.11145673140931885
claude_ai,LV-RIX,subregion,LV,success_rate,507.0,704.0,0.7201704545454546,0.6858825739488917,0.7520685156734194
claude_ai,LV-RIX,subregion,LV,work_share,320.0,703.0,0.45519203413940257,0.4187222429242402,0.4921488772814749
claude_ai,MA,country,MA,automation_share,1989.0,4202.0,0.47334602570204665,0.4582806148709982,0.48846012781412823
claude_ai,MA,country,MA,coursework_share,1103.0,4324.0,0.25508788159111934,0.24231618925890247,0.26829436543422686
claude_ai,MA,country,MA,success_rate,3046.0,4325.0,0.7042774566473988,0.690499803099232,0.7176925410142602
claude_ai,MA,country,MA,work_share,1766.0,4324.0,0.408418131359852,0.3938545033336607,0.4231443443136285
claude_ai,MA-01,subregion,MA,automation_share,193.0,399.0,0.48370927318295737,0.435063427546692,0.5326658238513762
claude_ai,MA-01,subregion,MA,coursework_share,86.0,407.0,0.2113022113022113,0.17443413570970887,0.25356926024629944
claude_ai,MA-01,subregion,MA,success_rate,292.0,407.0,0.7174447174447175,0.6718264046566416,0.7589965694530881
claude_ai,MA-01,subregion,MA,work_share,174.0,407.0,0.4275184275184275,0.3803529268012919,0.4760394151621315
claude_ai,MA-03,subregion,MA,automation_share,166.0,344.0,0.48255813953488375,0.43023692216394815,0.5352646164674288
claude_ai,MA-03,subregion,MA,coursework_share,140.0,375.0,0.37333333333333335,0.325893564266515,0.42334200014879747
claude_ai,MA-03,subregion,MA,success_rate,264.0,375.0,0.704,0.6559164351096071,0.7479462874636266
claude_ai,MA-03,subregion,MA,work_share,110.0,375.0,0.29333333333333333,0.24953368445370472,0.3413243416975943
claude_ai,MA-04,subregion,MA,automation_share,305.0,630.0,0.48412698412698413,0.4453170534511355,0.5231293217946672
claude_ai,MA-04,subregion,MA,coursework_share,174.0,650.0,0.2676923076923077,0.2350919125572588,0.30302251760441956
claude_ai,MA-04,subregion,MA,success_rate,442.0,650.0,0.68,0.6431707600289612,0.714714085474904
claude_ai,MA-04,subregion,MA,work_share,253.0,650.0,0.3892307692307692,0.3525025761312337,0.4272605958663878
claude_ai,MA-06,subregion,MA,automation_share,887.0,1896.0,0.46782700421940926,0.44545488065354044,0.49032923945415696
claude_ai,MA-06,subregion,MA,coursework_share,463.0,1949.0,0.2375577219086711,0.21919090698320357,0.2569570816708685
claude_ai,MA-06,subregion,MA,success_rate,1378.0,1950.0,0.7066666666666667,0.6860679502180945,0.7264526962867195
claude_ai,MA-06,subregion,MA,work_share,854.0,1949.0,0.4381734222678297,0.41628842622586176,0.46030166689792257
claude_ai,MA-07,subregion,MA,automation_share,194.0,434.0,0.4470046082949309,0.4008963996892225,0.494042774660588
claude_ai,MA-07,subregion,MA,coursework_share,115.0,449.0,0.2561247216035635,0.21793737158627857,0.2984498154566079
claude_ai,MA-07,subregion,MA,success_rate,321.0,449.0,0.7149220489977728,0.6714779245090524,0.7547196686449332
claude_ai,MA-07,subregion,MA,work_share,183.0,449.0,0.40757238307349664,0.3630908948775694,0.45362205728936933
claude_ai,MA-09,subregion,MA,automation_share,142.0,272.0,0.5220588235294118,0.4628022624974155,0.5807009654420975
claude_ai,MA-09,subregion,MA,coursework_share,52.0,283.0,0.18374558303886926,0.14296302208988806,0.23299918143986492
claude_ai,MA-09,subregion,MA,success_rate,195.0,283.0,0.6890459363957597,0.6328860715960148,0.7401421084169261
claude_ai,MA-09,subregion,MA,work_share,127.0,283.0,0.44876325088339225,0.39188643000078505,0.5070124744816888
claude_ai,MD,country,MD,automation_share,298.0,609.0,0.48932676518883417,0.4498156920230699,0.5289716487840815
claude_ai,MD,country,MD,coursework_share,103.0,631.0,0.16323296354992076,0.1364492437656508,0.19409242206091132
claude_ai,MD,country,MD,success_rate,455.0,631.0,0.7210776545166403,0.6848278201281518,0.7546518863057051
claude_ai,MD,country,MD,work_share,270.0,631.0,0.42789223454833597,0.3898377361105733,0.4668194205722906
claude_ai,MD-CU,subregion,MD,automation_share,232.0,466.0,0.4978540772532189,0.45266038763319644,0.5430828586012791
claude_ai,MD-CU,subregion,MD,coursework_share,66.0,479.0,0.13778705636743216,0.10978979300834207,0.17154802046920417
claude_ai,MD-CU,subregion,MD,success_rate,343.0,479.0,0.7160751565762005,0.6740999666448471,0.7546120581682593
claude_ai,MD-CU,subregion,MD,work_share,225.0,479.0,0.4697286012526096,0.4254517503557894,0.5144871447187029
claude_ai,MG,country,MG,automation_share,243.0,491.0,0.49490835030549896,0.45089537115122247,0.5390003853898606
claude_ai,MG,country,MG,coursework_share,115.0,515.0,0.22330097087378642,0.1894559422558059,0.2612434619554216
claude_ai,MG,country,MG,success_rate,324.0,515.0,0.629126213592233,0.5865948286984815,0.669745449336279
claude_ai,MG,country,MG,work_share,266.0,515.0,0.516504854368932,0.473382130778219,0.5593831679179534
claude_ai,MG-T,subregion,MG,automation_share,229.0,467.0,0.49036402569593146,0.44528735364649547,0.5355979377126368
claude_ai,MG-T,subregion,MG,coursework_share,110.0,490.0,0.22448979591836735,0.1897700891924695,0.26349589731008516
claude_ai,MG-T,subregion,MG,success_rate,314.0,490.0,0.6408163265306123,0.5973924232912441,0.6820494058296722
claude_ai,MG-T,subregion,MG,work_share,252.0,490.0,0.5142857142857142,0.4700930935975995,0.5582560774726384
claude_ai,MK,country,MK,automation_share,200.0,393.0,0.5089058524173028,0.4596327633895514,0.5580065163633777
claude_ai,MK,country,MK,coursework_share,47.0,408.0,0.11519607843137254,0.08774301213763568,0.1498279374701747
claude_ai,MK,country,MK,success_rate,295.0,408.0,0.7230392156862745,0.6776890634389215,0.7642284116291628
claude_ai,MK,country,MK,work_share,223.0,408.0,0.5465686274509803,0.4980517661519825,0.5942167176534418
claude_ai,MK-815,subregion,MK,automation_share,151.0,303.0,0.49834983498349833,0.442424806520462,0.5543161829672737
claude_ai,MK-815,subregion,MK,coursework_share,38.0,316.0,0.12025316455696203,0.08887725710616076,0.16075130903407864
claude_ai,MK-815,subregion,MK,success_rate,228.0,316.0,0.7215189873417721,0.6696604651444252,0.7680562046071017
claude_ai,MK-815,subregion,MK,work_share,169.0,316.0,0.5348101265822784,0.4797261575334398,0.5890578905703716
claude_ai,MN,country,MN,automation_share,124.0,230.0,0.5391304347826087,0.47459461719937107,0.602380566001565
claude_ai,MN,country,MN,coursework_share,46.0,243.0,0.18930041152263374,0.14502604293600327,0.24324562602093106
claude_ai,MN,country,MN,success_rate,164.0,243.0,0.6748971193415638,0.6136764236634462,0.7306739613607962
claude_ai,MN,country,MN,work_share,105.0,243.0,0.43209876543209874,0.3713484228743567,0.49496260411623155
claude_ai,MN-1,subregion,MN,automation_share,124.0,229.0,0.5414847161572053,0.47679427838689714,0.6048062603484491
claude_ai,MN-1,subregion,MN,coursework_share,46.0,242.0,0.19008264462809918,0.1456391567955933,0.24421186923092134
claude_ai,MN-1,subregion,MN,success_rate,163.0,242.0,0.6735537190082644,0.612162442975145,0.7295209824500068
claude_ai,MN-1,subregion,MN,work_share,105.0,242.0,0.43388429752066116,0.3729550286676937,0.49687985688462943
claude_ai,MT,country,MT,automation_share,136.0,331.0,0.4108761329305136,0.35919060068756103,0.46460668137058225
claude_ai,MT,country,MT,coursework_share,26.0,340.0,0.07647058823529412,0.052716882532852685,0.10968813186912775
claude_ai,MT,country,MT,success_rate,235.0,340.0,0.6911764705882353,0.6401593709347091,0.7379216989532859
claude_ai,MT,country,MT,work_share,162.0,340.0,0.4764705882352941,0.4239411416933564,0.5295258035511982
claude_ai,MU,country,MU,automation_share,154.0,300.0,0.5133333333333333,0.4569629909718754,0.5693665175615182
claude_ai,MU,country,MU,coursework_share,61.0,319.0,0.19122257053291536,0.15184092926330414,0.2379527032797138
claude_ai,MU,country,MU,success_rate,233.0,319.0,0.7304075235109718,0.6791823975315616,0.7761492573728869
claude_ai,MU,country,MU,work_share,147.0,319.0,0.4608150470219436,0.406905040881478,0.5156576028422553
claude_ai,MX,country,MX,automation_share,4308.0,9446.0,0.45606605970781283,0.4460416602332465,0.4661261797017637
claude_ai,MX,country,MX,coursework_share,2256.0,9757.0,0.23121861227836424,0.22295951187769678,0.2396892826688718
claude_ai,MX,country,MX,success_rate,7110.0,9757.0,0.7287075945475043,0.7197963236644828,0.7374388393362159
claude_ai,MX,country,MX,work_share,3965.0,9757.0,0.4063749103207953,0.3966678071358464,0.41615571004939306
claude_ai,MX-BCN,subregion,MX,automation_share,137.0,298.0,0.4597315436241611,0.4040174872366437,0.5164706098314874
claude_ai,MX-BCN,subregion,MX,coursework_share,65.0,304.0,0.2138157894736842,0.17144714963911972,0.2633270978959762
claude_ai,MX-BCN,subregion,MX,success_rate,226.0,304.0,0.743421052631579,0.6915000667960409,0.7892666651856015
claude_ai,MX-BCN,subregion,MX,work_share,112.0,304.0,0.3684210526315789,0.3161517224942742,0.4239743683264595
claude_ai,MX-CHH,subregion,MX,automation_share,113.0,221.0,0.5113122171945701,0.44577903911828615,0.5764588385698285
claude_ai,MX-CHH,subregion,MX,coursework_share,72.0,241.0,0.2987551867219917,0.24449268392651127,0.35933280978044047
claude_ai,MX-CHH,subregion,MX,success_rate,186.0,241.0,0.7717842323651453,0.7147776773733837,0.8202621197852692
claude_ai,MX-CHH,subregion,MX,work_share,90.0,241.0,0.37344398340248963,0.314806411339059,0.43605291975500343
claude_ai,MX-CMX,subregion,MX,automation_share,1343.0,2999.0,0.4478159386462154,0.43009643929010816,0.4656689583918741
claude_ai,MX-CMX,subregion,MX,coursework_share,583.0,3106.0,0.18770122343850612,0.17435765955578883,0.2018163552236134
