source,geo_id,metric,parent_id,x,n,share,x_rest,n_rest,share_rest,diff,diff_lo,diff_hi
claude_ai,LV,success_rate,GLOBAL,512.0,713.0,0.7180925666199158,698873.0,999287.0,0.6993716519878673,0.018720914632048502,-0.014317229551585577,0.05175905881568258
claude_ai,LV,work_share,GLOBAL,325.0,712.0,0.45646067415730335,452018.0,998990.0,0.45247499974974725,0.003985674407556095,-0.03261488537254129,0.04058623418765348
claude_ai,MA,automation_share,GLOBAL,1989.0,4202.0,0.47334602570204665,439580.0,965308.0,0.45537797262635343,0.017968053075693213,0.002838766249077784,0.03309733990230864
claude_ai,MA,coursework_share,GLOBAL,1103.0,4324.0,0.25508788159111934,123345.0,995378.0,0.12391774783047245,0.1311701337606469,0.11816098355139196,0.14417928396990184
claude_ai,MA,success_rate,GLOBAL,3046.0,4325.0,0.7042774566473988,696339.0,995675.0,0.6993637482110127,0.004913708436386166,-0.008717277431508576,0.018544694304280906
claude_ai,MA,work_share,GLOBAL,1766.0,4324.0,0.408418131359852,450577.0,995378.0,0.452669237214405,-0.044251105854553,-0.0589349010646984,-0.029567310644407596
claude_ai,MA-01,automation_share,MA,193.0,399.0,0.48370927318295737,1796.0,3803.0,0.47225874309755456,0.01145053008540281,-0.04008802299530169,0.06298908316610731
claude_ai,MA-01,coursework_share,MA,86.0,407.0,0.2113022113022113,1017.0,3917.0,0.2596374776614756,-0.0483352663592643,-0.09030595774194713,-0.006364574976581473
claude_ai,MA-01,success_rate,MA,292.0,407.0,0.7174447174447175,2754.0,3918.0,0.7029096477794793,0.01453506966523821,-0.031488538346470966,0.060558677676947385
claude_ai,MA-01,work_share,MA,174.0,407.0,0.4275184275184275,1592.0,3917.0,0.4064334950217003,0.021084932496727216,-0.02938009550756688,0.0715499605010213
claude_ai,MA-03,automation_share,MA,166.0,344.0,0.48255813953488375,1823.0,3858.0,0.4725246241575946,0.010033515377289137,-0.04507228022225559,0.06513931097683387
claude_ai,MA-03,coursework_share,MA,140.0,375.0,0.37333333333333335,963.0,3949.0,0.24385920486199036,0.129474128471343,0.07871902891959019,0.18022922802309577
claude_ai,MA-03,success_rate,MA,264.0,375.0,0.704,2782.0,3950.0,0.7043037974683545,-0.0003037974683545164,-0.04864928265013076,0.048041687713421724
claude_ai,MA-03,work_share,MA,110.0,375.0,0.29333333333333333,1656.0,3949.0,0.4193466700430489,-0.12601333670971554,-0.17459723753427595,-0.07742943588515513
claude_ai,MA-04,automation_share,MA,305.0,630.0,0.48412698412698413,1684.0,3572.0,0.47144456886898095,0.012682415258003177,-0.029636612584937314,0.05500144310094367
claude_ai,MA-04,coursework_share,MA,174.0,650.0,0.2676923076923077,929.0,3674.0,0.2528579205225912,0.014834387169716468,-0.021991214619986356,0.05165998895941929
claude_ai,MA-04,success_rate,MA,442.0,650.0,0.68,2604.0,3675.0,0.7085714285714285,-0.02857142857142847,-0.06732589511301665,0.010183037970159702
claude_ai,MA-04,work_share,MA,253.0,650.0,0.3892307692307692,1513.0,3674.0,0.41181273816004355,-0.022581968929274332,-0.06330413272108798,0.01814019486253931
claude_ai,MA-06,automation_share,MA,887.0,1896.0,0.46782700421940926,1102.0,2306.0,0.4778837814397225,-0.010056777220313229,-0.04039003799680488,0.020276483556178417
claude_ai,MA-06,coursework_share,MA,463.0,1949.0,0.2375577219086711,640.0,2375.0,0.2694736842105263,-0.0319159623018552,-0.057904941765681714,-0.005926982838028689
claude_ai,MA-06,success_rate,MA,1378.0,1950.0,0.7066666666666667,1668.0,2375.0,0.7023157894736842,0.004350877192982439,-0.022972026242413873,0.03167378062837875
claude_ai,MA-06,work_share,MA,854.0,1949.0,0.4381734222678297,912.0,2375.0,0.384,0.054173422267829674,0.02471421759105007,0.08363262694460928
claude_ai,MA-07,automation_share,MA,194.0,434.0,0.4470046082949309,1795.0,3768.0,0.476380042462845,-0.029375434167914105,-0.07879565063980234,0.020044782303974128
claude_ai,MA-07,coursework_share,MA,115.0,449.0,0.2561247216035635,988.0,3875.0,0.2549677419354839,0.001156979668079594,-0.04148611825816278,0.043800077594321966
claude_ai,MA-07,success_rate,MA,321.0,449.0,0.7149220489977728,2725.0,3876.0,0.7030443756449949,0.011877673352777895,-0.03228889497705702,0.05604424168261281
claude_ai,MA-07,work_share,MA,183.0,449.0,0.40757238307349664,1583.0,3875.0,0.4085161290322581,-0.000943745958761455,-0.048958656052588534,0.047071164135065624
claude_ai,MA-09,automation_share,MA,142.0,272.0,0.5220588235294118,1847.0,3930.0,0.46997455470737914,0.05208426882203265,-0.00929573852901621,0.11346427617308152
claude_ai,MA-09,coursework_share,MA,52.0,283.0,0.18374558303886926,1051.0,4041.0,0.2600841375897055,-0.07633855455083624,-0.12344375052436586,-0.02923335857730662
claude_ai,MA-09,success_rate,MA,195.0,283.0,0.6890459363957597,2851.0,4042.0,0.7053438891637803,-0.016297952768020596,-0.07202978071672336,0.03943387518068217
claude_ai,MA-09,work_share,MA,127.0,283.0,0.44876325088339225,1639.0,4041.0,0.4055926750804256,0.043170575802966626,-0.016722617290286797,0.10306376889622004
claude_ai,MD,automation_share,GLOBAL,298.0,609.0,0.48932676518883417,441271.0,968901.0,0.45543455936158594,0.03389220582724822,-0.005822731490735811,0.07360714314523226
claude_ai,MD,coursework_share,GLOBAL,103.0,631.0,0.16323296354992076,124345.0,999071.0,0.12446062391962133,0.03877233963029943,0.009928239468780787,0.06761643979181807
claude_ai,MD,success_rate,GLOBAL,455.0,631.0,0.7210776545166403,698930.0,999369.0,0.6993713032923775,0.021706351224262788,-0.013297622190936637,0.05671032463946221
claude_ai,MD,work_share,GLOBAL,270.0,631.0,0.42789223454833597,452073.0,999071.0,0.4524933663373274,-0.024601131788991426,-0.06321881957775596,0.014016555999773105
claude_ai,MG,automation_share,GLOBAL,243.0,491.0,0.49490835030549896,441326.0,969019.0,0.4554358583268233,0.03947249197867564,-0.004763110669500935,0.08370809462685222
claude_ai,MG,coursework_share,GLOBAL,115.0,515.0,0.22330097087378642,124333.0,999187.0,0.1244341649761256,0.09886680589766082,0.06289233298820662,0.13484127880711502
claude_ai,MG,success_rate,GLOBAL,324.0,515.0,0.629126213592233,699061.0,999485.0,0.6994212019189883,-0.07029498832675529,-0.11202372210027212,-0.028566254553238475
claude_ai,MG,work_share,GLOBAL,266.0,515.0,0.516504854368932,452077.0,999187.0,0.4524448376530119,0.0640600167159201,0.020888558158076734,0.10723147527376346
claude_ai,MK,automation_share,GLOBAL,200.0,393.0,0.5089058524173028,441369.0,969117.0,0.4554341735827563,0.05347167883454651,0.004035116109095689,0.10290824155999734
claude_ai,MK,coursework_share,GLOBAL,47.0,408.0,0.11519607843137254,124401.0,999294.0,0.12448888915574395,-0.009292810724371409,-0.04027864119230847,0.021693019743565654
claude_ai,MK,success_rate,GLOBAL,295.0,408.0,0.7230392156862745,699090.0,999592.0,0.6993753451408175,0.023663870545457044,-0.0197680558825473,0.06709579697346138
claude_ai,MK,work_share,GLOBAL,223.0,408.0,0.5465686274509803,452120.0,999294.0,0.4524394222320959,0.09412920521888446,0.04581300974519087,0.14244540069257805
claude_ai,MN,automation_share,GLOBAL,124.0,230.0,0.5391304347826087,441445.0,969280.0,0.45543599372730276,0.08369444105530593,0.01926571874477312,0.14812316336583875
claude_ai,MN,coursework_share,GLOBAL,46.0,243.0,0.18930041152263374,124402.0,999459.0,0.1244693379118103,0.06483107361082345,0.015570872921481821,0.11409127430016508
claude_ai,MN,success_rate,GLOBAL,164.0,243.0,0.6748971193415638,699221.0,999757.0,0.6993909520013363,-0.024493832659772452,-0.08339619310990234,0.03440852779035745
claude_ai,MN,work_share,GLOBAL,105.0,243.0,0.43209876543209874,452238.0,999459.0,0.4524827931911164,-0.020384027759017653,-0.08267629651638156,0.041908240998346245
claude_ai,MT,automation_share,GLOBAL,136.0,331.0,0.4108761329305136,441433.0,969179.0,0.45547107397085573,-0.04459494104034212,-0.09760726152653756,0.008417379445853322
claude_ai,MT,coursework_share,GLOBAL,26.0,340.0,0.07647058823529412,124422.0,999362.0,0.12450143191356085,-0.048030843678266724,-0.07628635608715004,-0.019775331269383405
claude_ai,MT,success_rate,GLOBAL,235.0,340.0,0.6911764705882353,699150.0,999660.0,0.6993877918492287,-0.008211321260993443,-0.05732913295576954,0.04090649043378265
claude_ai,MT,work_share,GLOBAL,162.0,340.0,0.4764705882352941,452181.0,999362.0,0.45246967565306667,0.02400091258222742,-0.02909713641421119,0.07709896157866603
claude_ai,MU,automation_share,GLOBAL,154.0,300.0,0.5133333333333333,441415.0,969210.0,0.45543793398747434,0.05789539934585897,0.0013265044579145735,0.11446429423380336
claude_ai,MU,coursework_share,GLOBAL,61.0,319.0,0.19122257053291536,124387.0,999383.0,0.12446379416099733,0.06675877637191803,0.023597562510757487,0.10991999023307858
claude_ai,MU,success_rate,GLOBAL,233.0,319.0,0.7304075235109718,699152.0,999681.0,0.6993751006571096,0.031032422853862207,-0.017672314493348162,0.07973716020107258
claude_ai,MU,work_share,GLOBAL,147.0,319.0,0.4608150470219436,452196.0,999383.0,0.45247517718432273,0.008339869837620861,-0.04636954096157413,0.06304928063681585
claude_ai,MX,automation_share,GLOBAL,4308.0,9446.0,0.45606605970781283,437261.0,960064.0,0.45544984501033264,0.0006162146974801885,-0.009477351734167187,0.010709781129127564
claude_ai,MX,coursework_share,GLOBAL,2256.0,9757.0,0.23121861227836424,122192.0,989945.0,0.1234331200218194,0.10778549225654484,0.09939457244167128,0.11617641207141839
claude_ai,MX,success_rate,GLOBAL,7110.0,9757.0,0.7287075945475043,692275.0,990243.0,0.6990960804570191,0.029611514090485236,0.020742849793437663,0.03848017838753281
claude_ai,MX,work_share,GLOBAL,3965.0,9757.0,0.4063749103207953,448378.0,989945.0,0.45293223360893786,-0.04655732328814255,-0.05635233078416796,-0.03676231579211714
claude_ai,MX-BCN,automation_share,MX,137.0,298.0,0.4597315436241611,4171.0,9148.0,0.4559466550065588,0.003784888617602289,-0.05371367384356746,0.06128345107877204
claude_ai,MX-BCN,coursework_share,MX,65.0,304.0,0.2138157894736842,2191.0,9453.0,0.2317782714482175,-0.01796248197453329,-0.06483033849930835,0.028905374550241766
claude_ai,MX-BCN,success_rate,MX,226.0,304.0,0.743421052631579,6884.0,9453.0,0.7282344229345181,0.01518662969706086,-0.03472186316621846,0.06509512256034018
claude_ai,MX-BCN,work_share,MX,112.0,304.0,0.3684210526315789,3853.0,9453.0,0.4075954723368243,-0.03917441970524538,-0.09429751844160057,0.015948679031109816
claude_ai,MX-CHH,automation_share,MX,113.0,221.0,0.5113122171945701,4195.0,9225.0,0.45474254742547426,0.05656966976909583,-0.010114154290911961,0.12325349382910362
claude_ai,MX-CHH,coursework_share,MX,72.0,241.0,0.2987551867219917,2184.0,9516.0,0.22950819672131148,0.06924699000068021,0.010844264742159174,0.12764971525920127
claude_ai,MX-CHH,success_rate,MX,186.0,241.0,0.7717842323651453,6924.0,9516.0,0.7276166456494325,0.04416758671571275,-0.009568979291563147,0.09790415272298864
claude_ai,MX-CHH,work_share,MX,90.0,241.0,0.37344398340248963,3875.0,9516.0,0.40720891130727194,-0.033764927904782305,-0.0956293382533899,0.02809948244382529
claude_ai,MX-CMX,automation_share,MX,1343.0,2999.0,0.4478159386462154,2965.0,6447.0,0.45990383123933615,-0.012087892593120764,-0.03364623954811391,0.009470454361872379
claude_ai,MX-CMX,coursework_share,MX,583.0,3106.0,0.18770122343850612,1673.0,6651.0,0.25154112163584424,-0.06383989819733812,-0.08108293508572781,-0.04659686130894844
claude_ai,MX-CMX,success_rate,MX,2231.0,3106.0,0.7182871860914359,4879.0,6651.0,0.7335738986618554,-0.01528671257041947,-0.034343504236273296,0.0037700790954343574
claude_ai,MX-CMX,work_share,MX,1382.0,3106.0,0.4449452672247263,2583.0,6651.0,0.38836265223274696,0.05658261499197936,0.03554313021625089,0.07762209976770784
claude_ai,MX-GUA,automation_share,MX,133.0,268.0,0.4962686567164179,4175.0,9178.0,0.4548921333623883,0.04137652335402958,-0.019345568039256127,0.1020986147473153
claude_ai,MX-GUA,coursework_share,MX,81.0,288.0,0.28125,2175.0,9469.0,0.22969690569225895,0.05155309430774105,-0.0010607734195238541,0.10416696203500594
claude_ai,MX-GUA,success_rate,MX,207.0,288.0,0.71875,6903.0,9469.0,0.7290104551695005,-0.010260455169500471,-0.06295375500447364,0.0424328446654727
claude_ai,MX-GUA,work_share,MX,119.0,288.0,0.4131944444444444,3846.0,9469.0,0.4061674939275531,0.007026950516891339,-0.050697088197709635,0.0647509892314923
claude_ai,MX-JAL,automation_share,MX,353.0,780.0,0.45256410256410257,3955.0,8666.0,0.45638126009693053,-0.003817157532827964,-0.04028879310076783,0.0326544780351119
claude_ai,MX-JAL,coursework_share,MX,188.0,810.0,0.23209876543209876,2068.0,8947.0,0.23113892925002794,0.0009598361820708223,-0.029397941573247096,0.031317613937388744
claude_ai,MX-JAL,success_rate,MX,590.0,810.0,0.7283950617283951,6520.0,8947.0,0.7287358891248463,-0.0003408273964512487,-0.03232765176386909,0.031645996970966594
claude_ai,MX-JAL,work_share,MX,329.0,810.0,0.40617283950617283,3636.0,8947.0,0.4063932044260646,-0.00022036491989174678,-0.035540434547543395,0.0350997047077599
claude_ai,MX-MEX,automation_share,MX,255.0,553.0,0.46112115732368897,4053.0,8893.0,0.45575171483189025,0.005369442491798715,-0.03744828216930188,0.04818716715289931
claude_ai,MX-MEX,coursework_share,MX,146.0,567.0,0.25749559082892415,2110.0,9190.0,0.2295973884657236,0.027898202363200536,-0.009106155449997377,0.06490256017639845
claude_ai,MX-MEX,success_rate,MX,413.0,567.0,0.7283950617283951,6697.0,9190.0,0.7287268770402612,-0.0003318153118661016,-0.03805493408280717,0.037391303459074966
claude_ai,MX-MEX,work_share,MX,225.0,567.0,0.3968253968253968,3740.0,9190.0,0.40696409140369966,-0.010138694578302854,-0.05164279872797682,0.031365409571371114
claude_ai,MX-NLE,automation_share,MX,299.0,719.0,0.41585535465924894,4009.0,8727.0,0.45937893892517473,-0.043523584265925785,-0.08103674216550133,-0.006010426366350248
claude_ai,MX-NLE,coursework_share,MX,160.0,743.0,0.21534320323014805,2096.0,9014.0,0.23252717994231195,-0.0171839767121639,-0.048001165074675375,0.01363321165034757
claude_ai,MX-NLE,success_rate,MX,558.0,743.0,0.7510094212651414,6552.0,9014.0,0.7268693143998225,0.024140106865318867,-0.008285859735489995,0.05656607346612773
claude_ai,MX-NLE,work_share,MX,289.0,743.0,0.38896366083445494,3676.0,9014.0,0.4078100732194364,-0.01884641238498147,-0.05533990146513546,0.01764707669517252
claude_ai,MX-PUE,automation_share,MX,223.0,479.0,0.46555323590814196,4085.0,8967.0,0.45555927288948367,0.009993963018658292,-0.03585090294333684,0.05583882898065343
claude_ai,MX-PUE,coursework_share,MX,189.0,492.0,0.38414634146341464,2067.0,9265.0,0.22309767943874798,0.16104866202466667,0.11724115090000986,0.20485617314932347
claude_ai,MX-PUE,success_rate,MX,367.0,492.0,0.7459349593495935,6743.0,9265.0,0.7277927684835402,0.018142190866053287,-0.02137880633302748,0.057663188065134055
claude_ai,MX-PUE,work_share,MX,157.0,492.0,0.31910569105691056,3808.0,9265.0,0.41100917431192663,-0.09190348325501607,-0.134293391285011,-0.04951357522502116
claude_ai,MX-QUE,automation_share,MX,133.0,273.0,0.48717948717948717,4175.0,9173.0,0.4551400850321596,0.03203940214732759,-0.02812280845798148,0.09220161275263666
claude_ai,MX-QUE,coursework_share,MX,72.0,295.0,0.2440677966101695,2184.0,9462.0,0.23081800887761572,0.01324978773255378,-0.036496500130450464,0.06299607559555803
claude_ai,MX-QUE,success_rate,MX,218.0,295.0,0.7389830508474576,6892.0,9462.0,0.7283872331430987,0.010595817704358912,-0.040317550759204276,0.0615091861679221
claude_ai,MX-QUE,work_share,MX,114.0,295.0,0.3864406779661017,3851.0,9462.0,0.406996406679349,-0.02055572871324729,-0.07699728520941637,0.0358858277829218
claude_ai,MX-ROO,automation_share,MX,123.0,278.0,0.44244604316546765,4185.0,9168.0,0.45647905759162305,-0.014033014426155399,-0.07330243649401234,0.045236407641701545
claude_ai,MX-ROO,coursework_share,MX,52.0,294.0,0.17687074829931973,2204.0,9463.0,0.23290711190954244,-0.05603636361022271,-0.10047590171353155,-0.011596825506913884
claude_ai,MX-ROO,success_rate,MX,214.0,294.0,0.7278911564625851,6896.0,9463.0,0.7287329599492761,-0.0008418034866910507,-0.05249747238590354,0.05081386541252144
claude_ai,MX-ROO,work_share,MX,135.0,294.0,0.45918367346938777,3830.0,9463.0,0.4047342280460742,0.05444944542331359,-0.0033666739130716883,0.11226556475969887
claude_ai,MX-VER,automation_share,MX,120.0,235.0,0.5106382978723404,4188.0,9211.0,0.4546737596352188,0.05596453823712161,-0.00875306544755873,0.12068214192180195
claude_ai,MX-VER,coursework_share,MX,66.0,256.0,0.2578125,2190.0,9501.0,0.2305020524155352,0.027310447584464798,-0.026939820812869025,0.08156071598179862
claude_ai,MX-VER,success_rate,MX,182.0,256.0,0.7109375,6928.0,9501.0,0.7291864014314283,-0.01824890143142832,-0.0744957745355446,0.03799797167268796
claude_ai,MX-VER,work_share,MX,109.0,256.0,0.42578125,3856.0,9501.0,0.40585201557730766,0.019929234422692343,-0.04144178358878353,0.08130025243416822
claude_ai,MX-YUC,automation_share,MX,135.0,290.0,0.46551724137931033,4173.0,9156.0,0.45576671035386634,0.009750531025443987,-0.048559372193564376,0.06806043424445235
claude_ai,MX-YUC,coursework_share,MX,55.0,317.0,0.17350157728706625,2201.0,9440.0,0.23315677966101694,-0.059655202373950694,-0.10220581369493781,-0.017104591052963573
claude_ai,MX-YUC,success_rate,MX,229.0,317.0,0.722397476340694,6881.0,9440.0,0.7289194915254237,-0.006522015184729724,-0.056628603503245,0.043584573133785554
claude_ai,MX-YUC,work_share,MX,138.0,317.0,0.4353312302839117,3827.0,9440.0,0.40540254237288137,0.029928687911030316,-0.02554263791678294,0.08540001373884357
claude_ai,MY,automation_share,GLOBAL,1674.0,3794.0,0.441222983658408,439895.0,965716.0,0.4555117653637301,-0.014288781705322107,-0.03011992418421875,0.0015423607735745373
claude_ai,MY,coursework_share,GLOBAL,707.0,3920.0,0.18035714285714285,123741.0,995782.0,0.12426515040440578,0.05609199245273708,0.04403829171374972,0.06814569319172444
claude_ai,MY,success_rate,GLOBAL,2795.0,3921.0,0.7128283601122163,696590.0,996079.0,0.6993320810899537,0.01349627902226258,-0.0006942031652096732,0.027686761209734834
claude_ai,MY,work_share,GLOBAL,1769.0,3920.0,0.45127551020408163,450574.0,995782.0,0.4524825714865302,-0.0012070612824485738,-0.01681568591837583,0.014401563353478685
claude_ai,MY-01,automation_share,MY,109.0,233.0,0.4678111587982833,1565.0,3561.0,0.4394832912103342,0.028327867587949085,-0.03778229784637853,0.0944380330222767
claude_ai,MY-01,coursework_share,MY,54.0,256.0,0.2109375,653.0,3664.0,0.17822052401746724,0.03271697598253276,-0.018773220730741114,0.08420717269580663
claude_ai,MY-01,success_rate,MY,181.0,256.0,0.70703125,2614.0,3665.0,0.7132332878581173,-0.0062020378581173485,-0.06384535979882976,0.05144128408259506
claude_ai,MY-01,work_share,MY,100.0,256.0,0.390625,1669.0,3664.0,0.4555131004366812,-0.0648881004366812,-0.12679195542847924,-0.0029842454448831615
claude_ai,MY-07,automation_share,MY,97.0,207.0,0.46859903381642515,1577.0,3587.0,0.43964315584053526,0.028955877975889888,-0.04093802462435506,0.09884978057613483
claude_ai,MY-07,coursework_share,MY,34.0,239.0,0.14225941422594143,673.0,3681.0,0.1828307525129041,-0.04057133828696266,-0.08658497254022834,0.00544229596630303
claude_ai,MY-07,success_rate,MY,176.0,239.0,0.7364016736401674,2619.0,3682.0,0.7112982074959261,0.025103466144241304,-0.032640597516873995,0.0828475298053566
claude_ai,MY-07,work_share,MY,111.0,239.0,0.46443514644351463,1658.0,3681.0,0.4504210812279272,0.014014065215587457,-0.05122718864445849,0.07925531907563341
claude_ai,MY-10,automation_share,MY,738.0,1673.0,0.4411237298266587,936.0,2121.0,0.44130127298444133,-0.00017754315778262253,-0.03199991768604794,0.0316448313704827
claude_ai,MY-10,coursework_share,MY,331.0,1713.0,0.1932282545242265,376.0,2207.0,0.1703670140462166,0.022861240478009914,-0.0015442904874712199,0.04726677144349105
claude_ai,MY-10,success_rate,MY,1231.0,1713.0,0.7186223000583771,1564.0,2208.0,0.7083333333333334,0.010288966725043758,-0.01822270909879387,0.03880064254888138
claude_ai,MY-10,work_share,MY,771.0,1713.0,0.4500875656742557,998.0,2207.0,0.4521975532396919,-0.0021099875654362332,-0.0335146091818123,0.029294634050939836
claude_ai,MY-14,automation_share,MY,419.0,988.0,0.4240890688259109,1255.0,2806.0,0.447255880256593,-0.02316681143068211,-0.05905715430048498,0.012723531439120757
claude_ai,MY-14,coursework_share,MY,147.0,1017.0,0.14454277286135694,560.0,2903.0,0.19290389252497417,-0.048361119663617225,-0.0743053794053451,-0.022416859921889357
claude_ai,MY-14,success_rate,MY,723.0,1018.0,0.7102161100196464,2072.0,2903.0,0.7137444023424044,-0.0035282923227580865,-0.03588611690412875,0.028829532258612574
claude_ai,MY-14,work_share,MY,497.0,1017.0,0.4886922320550639,1272.0,2903.0,0.43816741302101275,0.05052481903405115,0.014892896782435078,0.08615674128566722
claude_ai,MZ,automation_share,GLOBAL,112.0,207.0,0.5410628019323671,441457.0,969303.0,0.4554375669940153,0.08562523493835184,0.01773337927633961,0.15351709060036406
claude_ai,MZ,coursework_share,GLOBAL,37.0,225.0,0.16444444444444445,124411.0,999477.0,0.12447610100082343,0.03996834344362102,-0.008471290201840877,0.0884079770890829
claude_ai,MZ,success_rate,GLOBAL,156.0,225.0,0.6933333333333334,699229.0,999775.0,0.6993863619314346,-0.0060530285981011955,-0.0663114091945135,0.05420535199831112
claude_ai,MZ,work_share,GLOBAL,96.0,225.0,0.4266666666666667,452247.0,999477.0,0.4524836489484,-0.02581698228173329,-0.09045116585485037,0.03881720129138379
claude_ai,NG,automation_share,GLOBAL,3638.0,7497.0,0.4852607709750567,437931.0,962013.0,0.45522357805975594,0.03003719291530077,0.01868009945097814,0.041394286379623405
claude_ai,NG,coursework_share,GLOBAL,1528.0,7702.0,0.19839002856400934,122920.0,992000.0,0.12391129032258065,0.07447873824142869,0.06554889963424623,0.08340857684861114
claude_ai,NG,success_rate,GLOBAL,5575.0,7704.0,0.72365005192108,693810.0,992296.0,0.6991966106887461,0.02445344123233395,0.014426746632878927,0.03448013583178897
claude_ai,NG,work_share,GLOBAL,3413.0,7702.0,0.44313165411581407,448930.0,992000.0,0.4525504032258065,-0.009418749109992408,-0.020556130006494894,0.0017186317865100775
claude_ai,NG-ED,automation_share,NG,124.0,247.0,0.5020242914979757,3514.0,7250.0,0.4846896551724138,0.01733463632556187,-0.046073092981275474,0.08074236563239921
claude_ai,NG-ED,coursework_share,NG,59.0,258.0,0.22868217054263565,1469.0,7444.0,0.1973401397098334,0.03134203083280224,-0.020697634219482147,0.08338169588508662
claude_ai,NG-ED,success_rate,NG,198.0,258.0,0.7674418604651163,5377.0,7446.0,0.7221326886919152,0.04530917177320115,-0.007236059249976556,0.09785440279637886
claude_ai,NG-ED,work_share,NG,94.0,258.0,0.3643410852713178,3319.0,7444.0,0.44586243954862975,-0.08152135427731194,-0.1413206889542741,-0.02172201960034978
claude_ai,NG-FC,automation_share,NG,477.0,968.0,0.4927685950413223,3161.0,6529.0,0.48414764895083473,0.00862094609048758,-0.025126512090992474,0.042368404271967634
claude_ai,NG-FC,coursework_share,NG,213.0,1001.0,0.2127872127872128,1315.0,6701.0,0.19623936725861812,0.016547845528594674,-0.010531359651229075,0.04362705070841842
claude_ai,NG-FC,success_rate,NG,710.0,1001.0,0.7092907092907093,4865.0,6703.0,0.7257944204087722,-0.016503711118062925,-0.04659351756393671,0.013586095327810861
claude_ai,NG-FC,work_share,NG,442.0,1001.0,0.44155844155844154,2971.0,6701.0,0.4433666616922847,-0.0018082201338431858,-0.034790278480804016,0.031173838213117644
claude_ai,NG-LA,automation_share,NG,2172.0,4492.0,0.4835262689225289,1466.0,3005.0,0.48785357737104823,-0.004327308448519307,-0.02741371745794364,0.018759100560905025
claude_ai,NG-LA,coursework_share,NG,827.0,4616.0,0.17915944540727902,701.0,3086.0,0.22715489306545691,-0.0479954476581779,-0.0664597271146814,-0.029531168201674396
claude_ai,NG-LA,success_rate,NG,3344.0,4617.0,0.7242798353909465,2231.0,3087.0,0.7227081308713962,0.0015717045195503543,-0.018813297124693155,0.021956706163793863
claude_ai,NG-LA,work_share,NG,2175.0,4616.0,0.4711871750433276,1238.0,3086.0,0.40116655865197665,0.07002061639135093,0.04751683421347145,0.09252439856923042
claude_ai,NG-OY,automation_share,NG,283.0,589.0,0.48047538200339557,3355.0,6908.0,0.4856687898089172,-0.005193407805521633,-0.04722895136923661,0.036842135758193346
claude_ai,NG-OY,coursework_share,NG,147.0,595.0,0.24705882352941178,1381.0,7107.0,0.1943154636274096,0.052743359902002185,0.01688722397581801,0.08859949582818635
claude_ai,NG-OY,success_rate,NG,440.0,595.0,0.7394957983193278,5135.0,7109.0,0.7223238148825433,0.0171719834367845,-0.019599909710406677,0.053943876583975675
claude_ai,NG-OY,work_share,NG,245.0,595.0,0.4117647058823529,3168.0,7107.0,0.4457577036724356,-0.03399299779008269,-0.07519245164842614,0.007206456068260765
claude_ai,NG-RI,automation_share,NG,459.0,943.0,0.4867444326617179,3179.0,6554.0,0.48504729935916996,0.0016971333025479485,-0.03242238244312593,0.03581664904822183
claude_ai,NG-RI,coursework_share,NG,213.0,970.0,0.21958762886597938,1315.0,6732.0,0.1953357100415924,0.024251918824386987,-0.0034678526391519644,0.051971690287925934
claude_ai,NG-RI,success_rate,NG,695.0,970.0,0.7164948453608248,4880.0,6734.0,0.7246807246807246,-0.008185879319899891,-0.03848933594284805,0.022117577303048266
claude_ai,NG-RI,work_share,NG,363.0,970.0,0.37422680412371134,3050.0,6732.0,0.4530600118835413,-0.07883320775982994,-0.11152660629554537,-0.04613980922411451
claude_ai,NL,automation_share,GLOBAL,3873.0,10022.0,0.38644981041708243,437696.0,959488.0,0.4561766275346852,-0.06972681711760276,-0.0793122272475717,-0.060141406987633816
claude_ai,NL,coursework_share,GLOBAL,793.0,10294.0,0.07703516611618419,123655.0,989408.0,0.12497877518677836,-0.04794360907059417,-0.053135773994759786,-0.04275144414642855
claude_ai,NL,success_rate,GLOBAL,7445.0,10296.0,0.7230963480963482,691940.0,989704.0,0.6991383282274296,0.023958019868918545,0.015267525301973905,0.03264851443586318
claude_ai,NL,work_share,GLOBAL,4716.0,10294.0,0.45813095006800075,447627.0,989408.0,0.45241902228403247,0.005711927783968285,-0.003963027095241505,0.015386882663178074
claude_ai,NL-FL,automation_share,NL,150.0,386.0,0.38860103626943004,3723.0,9636.0,0.38636363636363635,0.002237399905793691,-0.047351882588035854,0.051826682399623236
claude_ai,NL-FL,coursework_share,NL,28.0,400.0,0.07,765.0,9894.0,0.07731958762886598,-0.007319587628865976,-0.032871896385133076,0.01823272112740112
claude_ai,NL-FL,success_rate,NL,287.0,400.0,0.7175,7158.0,9896.0,0.723322554567502,-0.005822554567502025,-0.05081543778863174,0.03917032865362769
claude_ai,NL-FL,work_share,NL,191.0,400.0,0.4775,4525.0,9894.0,0.4573478876086517,0.020152112391348287,-0.029772836816691607,0.07007706159938817
claude_ai,NL-GE,automation_share,NL,274.0,712.0,0.3848314606741573,3599.0,9310.0,0.38657357679914073,-0.0017421161249834283,-0.038825275360714694,0.03534104311074784
claude_ai,NL-GE,coursework_share,NL,62.0,729.0,0.0850480109739369,731.0,9565.0,0.07642446419236801,0.008623546781568889,-0.012314655541532583,0.02956174910467036
